Nom du club,Adresse email,Niveau,Région,Département ,Contacté,Relance,Réponse,Choix,Infos club,Consignes données ,URL FFHB
"Jeanne D Arc De Dax",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/jeanne-d-arc-de-dax/
Jeunesse Athlétique Isle Handball,,Régional,Nouvelle-Aquitaine,Haute-Vienne,Non,,,,,,https://monclub.ffhandball.fr/clubs/jeunesse-athletique-isle-handball/
"Jeunesse De Trois Rivieres",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/jeunesse-de-trois-rivieres/
"Jeunesse Sportive Abymienne Hbc J S A Hbc",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/jeunesse-sportive-abymienne-hbc-j-s-a-hbc/
Jeunesse Sportive Astérienne Handball,,,Nouvelle-Aquitaine,Dordogne,Non,,,,,,https://monclub.ffhandball.fr/clubs/jeunesse-sportive-asterienne-handball/
"Jeunesse Sportive Benedictine Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/jeunesse-sportive-benedictine-handball/
"Jeunesse Sportive Bonifacienne Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/jeunesse-sportive-bonifacienne-handball/
"Jeunesse Sportive De Boulleret Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/jeunesse-sportive-de-boulleret-handball/
"Jeunesse Sportive De La Saline",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/jeunesse-sportive-de-la-saline/
"Jeunesse Sportive De Trois Bassins",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/jeunesse-sportive-de-trois-bassins/
"Jeunesse Sportive Du Mont Dore",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/jeunesse-sportive-du-mont-dore/
"Jeunesse Sportive Franciscaine",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/jeunesse-sportive-franciscaine/
"Jeunesse Sportive Gramatoise Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/jeunesse-sportive-gramatoise-handball/
"Jeunesse Sportive Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/jeunesse-sportive-handball/
"Jeunesse Sportive Marie Galantaise",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/jeunesse-sportive-marie-galantaise/
"Jeunesse Sportive Mont Dore",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/jeunesse-sportive-mont-dore/
"Jeunesse Sportive Panonnaise",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/jeunesse-sportive-panonnaise/
"Jeunesse Sportive Sainte Rosienne",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/jeunesse-sportive-sainte-rosienne/
"Jl Seurre",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/jl-seurre/
"Joinville Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/joinville-handball/
"Joinville Handball 2",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/joinville-handball-2/
"Joinville Handball Association",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/joinville-handball-association/
"Jonzac Hbc",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/jonzac-hbc/
Jouarre Agglomération Handball,,,Île-de-France,Seine-et-Marne,Non,,,,,,
"Jpkhb Sndra",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/jpkhb-sndra/
"Js Allonnes",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/js-allonnes/
"Js Carantec",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/js-carantec/
"Js Cherbourgeoise Manche Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/js-cherbourgeoise-manche-hb/
"Js Coulaines Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/js-coulaines-handball/
"Js Plouguenast",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/js-plouguenast/
"Juilly Handball Loisir",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/juilly-handball-loisir/
"Juno Handball Aventure",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/juno-handball-aventure/
"Jura Sud Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/jura-sud-handball/
"Juvenis",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/juvenis/
Juvignac Handball,,,Occitanie,Hérault,Non,,,,,,https://monclub.ffhandball.fr/clubs/juvignac-handball/
"Kanala Sports Section Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/kanala-sports-section-handball/
"Kanfen",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/kanfen/
"Kannal Stars",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/kannal-stars/
"Kaps Hand",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/kaps-hand/
"Kaskod Marigalant",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/kaskod-marigalant/
"Kaskod Marigalant 2",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/kaskod-marigalant-2/
"Kaza Maore",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/kaza-maore/
"Kiltir Fe Bouze Somin Saret",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/kiltir-fe-bouze-somin-saret/
"Kleub Redene Hand Ball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/kleub-redene-hand-ball/
"Koniambo Handball Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/koniambo-handball-club/
"Kourou Family Club Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/kourou-family-club-handball/
"Kraken Handball Nazairien",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/kraken-handball-nazairien/
"L Avenir Handball Gamachois",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/l-avenir-handball-gamachois/
"La Balle Nogentaise",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/la-balle-nogentaise/
"La Bassee Handball Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/la-bassee-handball-club/
La Bastide Handball Club,,,Nouvelle-Aquitaine,Haute-Vienne,Non,,,,,,https://monclub.ffhandball.fr/clubs/la-bastide-handball-club/
"La Bernardiere Hbc",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/la-bernardiere-hbc/
"La Butte Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/la-butte-handball/
La Cadoule Handball,,,Occitanie,Hérault,Non,,,,,,https://monclub.ffhandball.fr/clubs/la-cadoule-handball/
"La Chapelaine",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/la-chapelaine/
"La Chartre Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/la-chartre-handball/
"La Chatillonnaise H B",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/la-chatillonnaise-h-b/
La Courneuve Handball Club,,,Île-de-France,Seine-Saint-Denis,Non,,,,,,https://monclub.ffhandball.fr/clubs/la-courneuve-handball-club/
"La Dionysienne Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/la-dionysienne-hb/
"La Famille Hbc",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/la-famille-hbc/
"La Ferriere Vendee Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/la-ferriere-vendee-handball/
"La Ferte Gaucher Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/la-ferte-gaucher-handball/
La Ferté-Gaucher Handball (LFGHB),,,Île-de-France,Seine-et-Marne,Non,,,,,,
"La Fondelienne De Carentoir Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/la-fondelienne-de-carentoir-hb/
"La Force Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/la-force-handball/
"La Fraternelle Laique Dhem",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/la-fraternelle-laique-dhem/
"La Gauloise",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/la-gauloise/
"La Guerlesquinaise Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/la-guerlesquinaise-hb/
La Madeleine Handball,,,Hauts-de-France,Nord,Non,,,,,,
"La Mesnilienne Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/la-mesnilienne-handball/
"La Motte Servolex Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/la-motte-servolex-hb/
"La Mulatiere Seslm",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/la-mulatiere-seslm/
"La Mure Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/la-mure-handball/
"La Patriote De Chantonnay",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/la-patriote-de-chantonnay/
"La Piegutaine Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/la-piegutaine-handball/
La Ricamarie AL,,,Auvergne-Rhône-Alpes,Loire,Non,,,,,,https://monclub.ffhandball.fr/clubs/la-ricamarie-al/
"La Riche Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/la-riche-handball/
"La Roche Posay Mcl",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/la-roche-posay-mcl/
"La Roche Sur Yon Vendee Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/la-roche-sur-yon-vendee-hb/
"La Sanfloraine Sports Et Loisirs",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/la-sanfloraine-sports-et-loisirs/
"La Seyne Var Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/la-seyne-var-handball/
"La Tete Et Le Hand",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/la-tete-et-le-hand/
"La Valbonne Csa",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/la-valbonne-csa/
"La Valette Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/la-valette-hb/
"La Valognaise Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/la-valognaise-hb/
"La Vitreenne",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/la-vitreenne/
"La Wantzenau Ascp",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/la-wantzenau-ascp/
Lacanau OcéHand,,Départemental,Nouvelle-Aquitaine,Gironde,Non,,,,,,https://monclub.ffhandball.fr/clubs/lacanau-ocehand/
"Laetitia Nantes Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/laetitia-nantes-hb/
"Lafrancaise Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/lafrancaise-handball/
Lambersart Handball,,,Hauts-de-France,Nord,Non,,,,,,
"Lamentin Handball Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/lamentin-handball-club/
"Lancon Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/lancon-handball/
"Landevant Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/landevant-hb/
"Landi Lampaul Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/landi-lampaul-hb/
"Lanester Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/lanester-hb/
"Langeais Cinq Mars Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/langeais-cinq-mars-handball/
"Lannemezan Athletic Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/lannemezan-athletic-club/
"Lannion Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/lannion-hb/
"Lanton Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/lanton-hb/
"Larchamp Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/larchamp-handball/
"Las Void Vacon Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/las-void-vacon-handball/
"Lasours",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/lasours/
"Lassaut De Saint Pierre",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/lassaut-de-saint-pierre/
Lasseube Handball,,,Nouvelle-Aquitaine,Pyrénées-Atlantiques,Non,,,,,,https://monclub.ffhandball.fr/clubs/lasseube-handball/
"Lassociation Les Capitaines De Grand Camp",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/lassociation-les-capitaines-de-grand-camp/
"Lassospiquante Reolaise",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/lassospiquante-reolaise/
Lattes Handball,,,Occitanie,Hérault,Non,,,,,,https://monclub.ffhandball.fr/clubs/lattes-handball/
"Lauterbourg",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/lauterbourg/
"Lbhb Association Sportive",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/lbhb-association-sportive/
"Lc Combourg",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/lc-combourg/
"Le Caldagues Hand",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/le-caldagues-hand/
Le Chesnay Yvelines Handball,,,Île-de-France,Yvelines,Non,,,,,,https://monclub.ffhandball.fr/clubs/le-chesnay-yvelines-handball/
"Le Club Handball Des Achards",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/le-club-handball-des-achards/
Le Crès Handball,,,Occitanie,Hérault,Non,,,,,,https://monclub.ffhandball.fr/clubs/le-cres-handball/
"Le Feminine Handball Cambuston",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/le-feminine-handball-cambuston/
Le Haillan Handball,,Départemental,Nouvelle-Aquitaine,Gironde,Non,,,,,,
"Le Hand Cest Sains",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/le-hand-cest-sains/
"Le Havre Oceane Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/le-havre-oceane-handball/
"Le Havre Seine Metropole Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/le-havre-seine-metropole-handball/
"Le Landreau Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/le-landreau-handball/
"Le Mans Sarthe Handball 72",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/le-mans-sarthe-handball-72/
Le Mée Sports Handball,,,Île-de-France,Seine-et-Marne,Non,,,,,,https://monclub.ffhandball.fr/clubs/le-mee-sports-handball/
"Le Mistral Vendargues",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/le-mistral-vendargues/
"Le Muy Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/le-muy-handball/
"Le Muy Sport Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/le-muy-sport-handball/
"Le Petit Citoyen Hand 437",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/le-petit-citoyen-hand-437/
"Le Poire Bellevigny Vendee Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/le-poire-bellevigny-vendee-handball/
"Le Port Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/le-port-handball/
"Le Port Handball Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/le-port-handball-club/
"Le Pouzin Hb 07",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/le-pouzin-hb-07/
"Le Val Dajol Plombieres Ashbc",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/le-val-dajol-plombieres-ashbc/
Lège Cap Ferret Handball,,,Nouvelle-Aquitaine,Gironde,Non,,,,,,https://monclub.ffhandball.fr/clubs/lege-cap-ferret-handball/
"Lege Handball Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/lege-handball-club/
"Lehon Dinancom Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/lehon-dinancom-hb/
"Lelan Behrinois",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/lelan-behrinois/
"Len Avant",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/len-avant/
"Lencloitre Ol",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/lencloitre-ol/
"Lens Metropole Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/lens-metropole-handball/
Léognan Handball,,Régional,Nouvelle-Aquitaine,Gironde,Non,,,,,,https://monclub.ffhandball.fr/clubs/leognan-handball/
"Les Chardons De Porspoder",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/les-chardons-de-porspoder/
"Les Clayes Sous Bois Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/les-clayes-sous-bois-handball/
"Les Cometes De La Jaudonniere",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/les-cometes-de-la-jaudonniere/
"Les Dragons De St Georges Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/les-dragons-de-st-georges-handball/
Les Faucons du Mont Hand-Ball,,,Hauts-de-France,Pas-de-Calais,Non,,,,,,
"Les Fous Du Volhand De Flesselles",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/les-fous-du-volhand-de-flesselles/
"Les H Indestructibles",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/les-h-indestructibles/
"Les Handballeurs Du Marais",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/les-handballeurs-du-marais/
"Les Herbiers Vendee Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/les-herbiers-vendee-handball/
"Les Jeunes Agglomeration Chaumont",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/les-jeunes-agglomeration-chaumont/
"Les Jeunes Bulgnevillois",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/les-jeunes-bulgnevillois/
"Les Jeunes Des Touches Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/les-jeunes-des-touches-hb/
"Les Jeunes Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/les-jeunes-handball/
"Les Jeunes Nogentais",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/les-jeunes-nogentais/
"Les Neptunes De Nantes",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/les-neptunes-de-nantes/
"Les Olonnes Vendee Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/les-olonnes-vendee-handball/
"Les Roye Du Hand",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/les-roye-du-hand/
"Les Shows Dhier",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/les-shows-dhier/
"Les Vaillants Doust",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/les-vaillants-doust/
Lescar Handball,,,Nouvelle-Aquitaine,Pyrénées-Atlantiques,Non,,,,,,
"Lescar Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/lescar-hb/
"Letoile De Morne A Leau",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/letoile-de-morne-a-leau/
"Letoile Parisienne Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/letoile-parisienne-handball/
Levallois SC,,,Île-de-France,Hauts-de-Seine,Non,,,,,,
"Levallois Sporting Club Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/levallois-sporting-club-handball/
"Levezou Segala Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/levezou-segala-handball/
Lévézou Ségala Handball (LSH),,,Occitanie,Aveyron,Non,,,,,,
"Lexy Hbc",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/lexy-hbc/
"Lg3d",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/lg3d/
"Lhand Aberiou",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/lhand-aberiou/
"Lhandballe Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/lhandballe-club/
"Lhuisserie Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/lhuisserie-hb/
"Libercourt Handball Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/libercourt-handball-club/
"Licorne Handball Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/licorne-handball-club/
"Liguge Ucc",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/liguge-ucc/
Lilas Handball,,,Île-de-France,Seine-Saint-Denis,Non,,,,,,
"Lilas Pre Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/lilas-pre-handball/
"Lille Metropole Handball Club Villeneuve Dascq",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/lille-metropole-handball-club-villeneuve-dascq/
"Limas Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/limas-handball/
"Limay Handball Club 78",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/limay-handball-club-78/
"Limeil Brevannes Handball Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/limeil-brevannes-handball-club/
"Limoges Etudiants Club Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/limoges-etudiants-club-handball/
"Limoges Hand 87",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/limoges-hand-87/
"Limoges Hand Positive Association",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/limoges-hand-positive-association/
"Linfini Handball Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/linfini-handball-club/
"Lingolsheim",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/lingolsheim/
"Lions Auch Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/lions-auch-handball/
"Littoral Montpellier Beach Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/littoral-montpellier-beach-handball/
"Liverdun Hbc 89",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/liverdun-hbc-89/
Livradois Forez Handball Club,,,Auvergne-Rhône-Alpes,Puy-de-Dôme,Non,,,,,,https://monclub.ffhandball.fr/clubs/livradois-forez-handball-club/
"Livron Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/livron-handball/
"Livry Villepinte Vgh",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/livry-villepinte-vgh/
Livry-Villepinte Vert Galant Handball 93 (LGVV 93),,,Île-de-France,Seine-Saint-Denis,Non,,,,,,
"Loches Ac Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/loches-ac-handball/
"Locmaria Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/locmaria-handball/
"Loir Luce Berce Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/loir-luce-berce-handball/
"Loisirs Buxerolles Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/loisirs-buxerolles-handball/
"Lomagne Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/lomagne-handball/
"Lomme Lille Metropole Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/lomme-lille-metropole-hb/
"Longuyonnaise Entente Sportive",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/longuyonnaise-entente-sportive/
"Longwy Union Sportive Du Bassin",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/longwy-union-sportive-du-bassin/
Loos Handball,,,Hauts-de-France,Nord,Non,,,,,,
"Lorient Hbc",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/lorient-hbc/
Lormont Handball Hauts de Garonne,,Régional,Nouvelle-Aquitaine,Gironde,Non,,,,,,https://monclub.ffhandball.fr/clubs/lormont-handball-hauts-de-garonne/
"Louannec Mell Zorn",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/louannec-mell-zorn/
Loudun Handball Haut Poitou,,,Nouvelle-Aquitaine,Vienne,Non,,,,,,
"Loudun Hb Haut Poitou",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/loudun-hb-haut-poitou/
"Loulay Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/loulay-hb/
Lubersac Handball 19,,,Nouvelle-Aquitaine,Corrèze,Non,,,,,,https://monclub.ffhandball.fr/clubs/lubersac-handball-19/
"Ludres Handball Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/ludres-handball-club/
"Luisant Athletic Club Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/luisant-athletic-club-handball/
"Lunay Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/lunay-handball/
"Luneville Sporting Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/luneville-sporting-club/
"Luxeuil Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/luxeuil-handball/
"Lynx Mulhouse Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/lynx-mulhouse-handball/
Lyon 5 Handball,,,Auvergne-Rhône-Alpes,Rhône,Non,,,,,,https://monclub.ffhandball.fr/clubs/lyon-5-handball/
"Lyon Duchere Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/lyon-duchere-handball/
Lyon Handball,,,Auvergne-Rhône-Alpes,Rhône,Non,,,,,,https://monclub.ffhandball.fr/clubs/lyon-handball/
"Macadam Hand",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/macadam-hand/
"Macandre Hand",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/macandre-hand/
"Machecoul Handball Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/machecoul-handball-club/
"Macon Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/macon-hb/
"Maevasport",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/maevasport/
"Magnils Reigniers Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/magnils-reigniers-handball/
"Magny Handball Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/magny-handball-club/
"Magot Olympique Gorguillon",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/magot-olympique-gorguillon/
"Mainvilliers Chartres Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/mainvilliers-chartres-handball/
"Mairie Strasbourg As Corpos",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/mairie-strasbourg-as-corpos/
"Majicavo Koropa Hc",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/majicavo-koropa-hc/
"Malestroit Handball Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/malestroit-handball-club/
"Mallemort Durance Provence Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/mallemort-durance-provence-hb/
"Malnoue Emerainville Sports",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/malnoue-emerainville-sports/
"Malzeville Bouxieres As Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/malzeville-bouxieres-as-hb/
"Mandelieu La Napoule Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/mandelieu-la-napoule-hb/
"Maniba Handball Club Case Pilote",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/maniba-handball-club-case-pilote/
